,error_mc,ctime_mc,error_mc_is,ctime_mc_is,error_mc_antithetic,ctime_mc_antithetic,error_eexp,ctime_eulerexp,error_eimp,ctime_eulerimp,error_cn,ctime_cn,error fourier gp,ctime fourier gp;;;;;;;;;;;;;;
count;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0
mean;0.04028015736395003;0.004881399649160879;0.048264691965951005;0.005369521953441479;0.0403287483034741;0.006167915132310655;0.06006154433488617;0.6513441138797336;0.060061878139200525;5.720565884201615;0.06006172366429514;7.040871037377252;0.03813166592000303;0.1031998528374566
std;0.06949232659570129;0.0015284915524159761;0.06458015213912899;0.001617358247306632;0.0698249700042688;0.0019395349553754265;0.06160021607634891;0.1917584310488999;0.061600260701081176;1.7345552519998613;0.06160023408982469;1.96197244120251;0.06837878715584941;0.03450199047493834
min;3.657672503559296e-15;0.0014879703521728516;3.657672503559296e-15;0.0014319419860839844;3.657672503559296e-15;0.0014600753784179688;2.3345998476881898e-05;0.003147125244140625;2.3603121040454854e-05;0.038778066635131836;2.347466098069264e-05;0.03673601150512695;0.0002691945506962945;0.018078088760375977
25%;0.005686042163344229;0.004068613052368164;0.010300688669662411;0.004735589027404785;0.005249338444089702;0.0053098201751708984;0.031313986538826916;0.6646251678466797;0.03131484598512721;4.687365770339966;0.03131445202658245;5.974841952323914;0.005420083048930768;0.0892876386642456
50%;0.011525916096622346;0.005385160446166992;0.030267119868300885;0.005597114562988281;0.010342064529398676;0.006414651870727539;0.04742162766564517;0.7045199871063232;0.04742304072237857;5.997584104537964;0.0474223406290708;7.443981170654297;0.008779754042211398;0.1104440689086914
75%;0.03426322096009829;0.005611419677734375;0.05228504423406455;0.006395578384399414;0.035851455078659444;0.0074536800384521484;0.05935678628193425;0.7422881126403809;0.0593567013897876;7.047690033912659;0.05935673869551472;8.482897877693176;0.03042626549748532;0.1192481517791748
max;0.263516369170265;0.008038759231567383;0.2613492133633311;0.008416891098022461;0.26354269066595953;0.009114265441894531;0.2634522554611089;0.8735640048980713;0.26345226289193796;8.365145206451416;0.26345225914471787;9.793462991714478;0.2577741274918648;0.1680302619934082
